,start,end,start_x_msm,end_x_msm,start_y_msm,end_y_msm,start_z_msm,end_z_msm,Type
12,2011-03-25 02:18:24,2011-03-25 02:21:24,-0.7981139229481334,-0.786100035730712,-1.4782595929318836,-1.502837978038814,-1.2280065573770491,-1.4173602459016392,mp_out
13,2011-03-25 03:30:25,2011-03-25 03:31:50,-0.03395659131597914,-0.015828731588520127,-1.018490586760739,-1.0001042221683474,-4.399536065573771,-4.441356967213115,bs_out
14,2011-03-25 13:04:24,2011-03-25 13:04:24,1.5201925301886146,1.5201925301886146,2.203488998001229,2.203488998001229,0.05391311475409836,0.05391311475409836,bs_in
15,2011-03-25 13:27:39,2011-03-25 13:30:03,0.768249199171907,0.6709984998163127,1.293911725427322,1.1690910657576832,0.7819610655737705,0.8403139344262295,mp_in
16,2011-03-25 14:30:10,2011-03-25 14:31:07,-0.836147545316978,-0.8299446405615793,-1.486532128467925,-1.4896221738042879,-1.6799102459016393,-1.7355323770491806,mp_out
17,2011-03-25 15:04:05,2011-03-25 15:15:19,-0.4882378272652257,-0.3450033704651542,-1.3500853034340072,-1.2408327548841933,-3.3334479508196724,-3.760823770491803,bs_out
18,2011-03-26 01:19:13,2011-03-26 01:19:14,1.3110634163885428,1.3105102600506164,1.789544102151874,1.7889452226950224,0.40371803278688523,0.4042577868852459,bs_in
19,2011-03-26 01:32:39,2011-03-26 01:35:29,0.805416643100304,0.6815598956904666,1.2235580447882355,1.0791648518952093,0.7989151639344263,0.8651901639344262,mp_in
20,2011-03-26 02:33:50,2011-03-26 02:39:26,-0.9150476852428194,-0.8762661237432133,-1.4410283595529536,-1.455606935993692,-1.6346946721311477,-1.9565090163934424,mp_out
21,2011-03-26 03:02:42,2011-03-26 03:17:49,-0.6304246287918399,-0.4348500910917437,-1.3696937027959264,-1.241827011728178,-3.0918122950819673,-3.6905368852459017,bs_out
22,2011-03-26 13:20:07,2011-03-26 13:24:38,1.5116866237987274,1.357744183019274,1.8405289414268953,1.689531783969114,0.2910188524590164,0.43856270491803284,bs_in
23,2011-03-26 13:36:28,2011-03-26 13:38:00,0.8876929118996453,0.8186873371260611,1.210419568495221,1.1377493273322021,0.7860418032786886,0.8238901639344262,mp_in
24,2011-03-26 14:38:13,2011-03-26 14:40:15,-0.9840046083923262,-0.971814574143121,-1.396965893363981,-1.4051756147945773,-1.631435655737705,-1.750804918032787,mp_out
25,2011-03-26 15:08:32,2011-03-26 15:09:59,-0.6790646684190197,-0.6604178983563845,-1.330004253639853,-1.319953977538665,-3.1508258196721313,-3.211511475409836,bs_out
26,2011-03-27 01:30:33,2011-03-27 01:30:33,1.3800419751559878,1.3800419751559878,1.5698138956831262,1.5698138956831262,0.48887868852459015,0.48887868852459015,bs_in
27,2011-03-27 01:42:58,2011-03-27 01:42:58,0.8448258653075845,0.8448258653075845,1.0697590338445788,1.0697590338445788,0.839000819672131,0.839000819672131,mp_in
28,2011-03-27 02:46:08,2011-03-27 02:46:08,-1.0308074556625166,-1.0308074556625166,-1.362300649402631,-1.362300649402631,-1.8334860655737706,-1.8334860655737706,mp_out
29,2011-03-27 03:16:58,2011-03-27 03:21:05,-0.6919383194142845,-0.6356614453793118,-1.2704412756522592,-1.2407081812557363,-3.315298360655738,-3.478335245901639,bs_out
30,2011-03-27 13:30:42,2011-03-27 13:32:06,1.6123999857733085,1.5602998068785807,1.637392086445047,1.5950338771996158,0.3539852459016393,0.3996385245901639,bs_in
31,2011-03-27 13:43:30,2011-03-27 13:46:07,1.080710419631225,0.9548855297710648,1.1930584849820152,1.0839653132644633,0.7434323770491803,0.810863524590164,mp_in
32,2011-03-27 14:48:28,2011-03-27 14:52:51,-1.1071024460242957,-1.0775780439174916,-1.3067240970626621,-1.3204565772172139,-1.7112950819672128,-1.960872131147541,mp_out
33,2011-03-27 15:28:32,2011-03-27 15:32:43,-0.6516170222908175,-0.5908156549287576,-1.189751041934359,-1.1580460338381724,-3.5926172131147545,-3.746713524590164,bs_out
34,2011-03-28 01:35:05,2011-03-28 01:35:05,1.6875941135321633,1.6875941135321633,1.5601450847014424,1.5601450847014424,0.35549303278688527,0.35549303278688527,bs_in
35,2011-03-28 01:57:48,2011-03-28 01:57:48,0.603415952580065,0.603415952580065,0.7119447948452271,0.7119447948452271,0.9575655737704918,0.9575655737704918,mp_in
36,2011-03-28 02:49:00,2011-03-28 02:50:50,-1.1860411206436816,-1.1792012965087195,-1.2316006981363614,-1.2434377025567145,-1.4768868852459016,-1.5878290983606558,mp_out
37,2011-03-28 03:33:05,2011-03-28 03:33:05,-0.707985108328639,-0.707985108328639,-1.1579914137023586,-1.1579914137023586,-3.595903278688525,-3.595903278688525,bs_out
38,2011-03-28 13:45:04,2011-03-28 13:45:05,1.5234228425689842,1.52269549099648,1.326532290832958,1.3260314982251196,0.5360713114754098,0.5365877049180328,bs_in
39,2011-03-28 13:56:20,2011-03-28 13:57:02,0.972788729753023,0.9343572891327016,0.9361275385469514,0.9079961937275959,0.8480405737704918,0.8638352459016393,mp_in
40,2011-03-28 15:00:54,2011-03-28 15:01:43,-1.203594739676006,-1.1977029263513985,-1.2160485046445724,-1.2183938245807122,-1.9126012295081969,-1.9581213114754097,mp_out
41,2011-03-28 15:30:33,2011-03-28 15:49:43,-0.8636961312641309,-0.5737105396451935,-1.16486465263402,-1.0450007649098612,-3.3233012295081967,-4.026514344262295,bs_out
42,2011-03-29 01:47:36,2011-03-29 01:50:50,1.6642886954435125,1.519517110872365,1.3068149564720022,1.2166990381541027,0.4794803278688525,0.5800286885245901,bs_in
43,2011-03-29 02:00:10,2011-03-29 02:01:00,1.0457981997080432,0.9990485789898049,0.9115919657559803,0.8806197513291166,0.8365770491803279,0.8558405737704919,mp_in
44,2011-03-29 03:04:37,2011-03-29 03:07:29,-1.2646005394071007,-1.2440258993272773,-1.1582999223077275,-1.1671106777615698,-1.8706725409836065,-2.029886475409836,mp_out
45,2011-03-29 03:52:43,2011-03-29 03:54:55,-0.6469347017058934,-0.6116079673933336,-1.0278923197893206,-1.013567527679171,-3.9771717213114757,-4.050737704918032,bs_out
46,2011-03-29 13:48:39,2011-03-29 13:48:38,1.8627233442636255,1.8634190608798389,1.314163776732976,1.3145464789084274,0.3737352459016393,0.3731913934426229,bs_in
47,2011-03-29 14:06:50,2011-03-29 14:09:23,0.9509855177878709,0.7946976448835394,0.7852931533145864,0.6891227541208401,0.8887840163934425,0.9371606557377049,mp_in
48,2011-03-29 15:08:18,2011-03-29 15:08:18,-1.3198705393486472,-1.3198705393486472,-1.1006234193533087,-1.1006234193533087,-1.8265639344262294,-1.8265639344262294,mp_out
49,2011-03-29 15:58:40,2011-03-29 16:03:20,-0.6690154680064867,-0.5922100553634163,-0.9911528794032415,-0.962974055099922,-4.026837295081967,-4.178840163934426,bs_out
50,2011-03-30 01:55:34,2011-03-30 01:55:35,1.808313726971542,1.8075663714200763,1.1758575402428204,1.1754831753885515,0.4571159836065574,0.45764795081967213,bs_in
51,2011-03-30 02:11:17,2011-03-30 02:11:56,0.9813301813173737,0.9411785009404283,0.7406918160342749,0.7185021270810179,0.8915270491803279,0.9047040983606558,mp_in
52,2011-03-30 03:15:13,2011-03-30 03:19:33,-1.3535431403115417,-1.3190131888788594,-1.0521495776860383,-1.0642249511653121,-1.9642737704918034,-2.1981381147540984,mp_out
53,2011-03-30 03:57:41,2011-03-30 04:02:59,-0.8041146605966109,-0.717296879377095,-0.9879768857327541,-0.9619941267197557,-3.8401442622950817,-4.021616393442623,bs_out
54,2011-03-30 13:56:10,2011-03-30 13:56:10,2.02256234433905,2.02256234433905,1.1743606277333236,1.1743606277333236,0.33596475409836063,0.33596475409836063,bs_in
55,2011-03-30 14:14:43,2011-03-30 14:14:43,1.0707636877438682,1.0707636877438682,0.7288675083874311,0.7288675083874311,0.8726999999999999,0.8726999999999999,mp_in
56,2011-03-30 15:24:02,2011-03-30 15:26:13,-1.3640026896418598,-1.3438551044450282,-1.0093603620013765,-1.0139039220209243,-2.1991573770491804,-2.312570901639344,mp_out
57,2011-03-30 16:09:44,2011-03-30 16:09:45,-0.7209203735519399,-0.7206389648660709,-0.921569638569682,-0.9214930054011807,-4.096798360655738,-4.097342213114754,bs_out
58,2011-03-31 01:52:39,2011-03-31 02:02:12,2.389007386669722,1.9985888941184071,1.2085990445118442,1.0586710433797624,0.07269016393442625,0.39155450819672133,bs_in
59,2011-03-31 02:11:43,2011-03-31 02:11:43,1.5313452006271306,1.5313452006271306,0.8682180864601001,0.8682180864601001,0.6850274590163935,0.6850274590163935,mp_in
60,2011-03-31 03:42:04,2011-03-31 03:42:04,-1.2584169013645479,-1.2584169013645479,-0.966123197333928,-0.966123197333928,-2.8607377049180327,-2.8607377049180327,mp_out
61,2011-03-31 04:31:03,2011-03-31 04:47:28,-0.4678865695026274,-0.17289881613515223,-0.8161518435890409,-0.7308409658502918,-4.604368852459016,-5.026901229508196,bs_out
62,2011-03-31 13:53:41,2011-03-31 13:58:56,2.5589984653156943,2.362338935376643,1.1519214099343356,1.0877627724454324,-0.03968565573770493,0.1388766393442623,bs_in
63,2011-03-31 14:18:25,2011-03-31 14:20:07,1.4352148304493886,1.335829410606467,0.75720710378167,0.7191648534802012,0.7509229508196721,0.7954942622950819,mp_in
64,2011-03-31 15:33:50,2011-03-31 15:39:54,-1.4395455648263418,-1.3785209160338723,-0.896854799259347,-0.9098949181282792,-2.2447930327868852,-2.549898360655738,mp_out
65,2011-03-31 16:47:40,2011-03-31 16:58:18,-0.28283395338355233,-0.08827523011362472,-0.7435975685171172,-0.6925319151000244,-4.9232000000000005,-5.173769672131147,bs_out
66,2011-04-01 01:38:49,2011-04-01 01:38:48,3.1975522926762405,3.1979875802146736,1.1973966839300925,1.197499052910614,-0.6940553278688524,-0.6946168032786886,bs_in
67,2011-04-01 02:20:23,2011-04-01 02:20:23,1.6030054671179914,1.6030054671179914,0.742779169808995,0.742779169808995,0.6852872950819673,0.6852872950819673,mp_in
68,2011-04-01 03:51:06,2011-04-01 03:54:25,-1.3361714436069885,-1.2920237092241456,-0.8615416940511337,-0.8632126704235427,-2.8653229508196723,-3.0123901639344264,mp_out
69,2011-04-01 06:10:36,2011-04-01 06:47:28,1.1183030775725442,1.7496125757585124,-0.3608505214934009,-0.16526235496305175,-6.270981557377049,-6.578276229508197,bs_out
70,2011-04-01 13:35:01,2011-04-01 13:38:52,3.4434649161477893,3.3518420752433995,1.110055093255303,1.0934811640870097,-0.9653647540983605,-0.8374504098360656,bs_in
71,2011-04-01 14:21:23,2011-04-01 14:21:23,1.8140154014193046,1.8140154014193046,0.7314903816564415,0.7314903816564415,0.5870196721311476,0.5870196721311476,mp_in
72,2011-04-01 15:45:28,2011-04-01 15:49:40,-1.4861011436984264,-1.4420402540368753,-0.7885738700457149,-0.7994335759049825,-2.3837200819672133,-2.5906262295081968,mp_out
73,2011-04-01 18:09:09,2011-04-01 19:07:02,0.9951021261651178,1.9890656245946663,-0.43042883311354296,-0.16095912943798713,-6.204624180327869,-6.655332377049181,bs_out
74,2011-04-02 01:51:46,2011-04-02 01:51:45,3.1671221865443746,3.1675958693869575,0.9239914240409279,0.9240679958618617,-0.5488020491803278,-0.5493676229508196,bs_in
75,2011-04-02 02:23:19,2011-04-02 02:34:18,1.968275232271202,1.3485685235522507,0.6875358023307301,0.5376794356917647,0.5129762295081968,0.8258663934426229,mp_in
76,2011-04-02 03:54:55,2011-04-02 03:54:55,-1.4661498701308926,-1.4661498701308926,-0.7435508821978423,-0.7435508821978423,-2.628489344262295,-2.628489344262295,mp_out
77,2011-04-02 06:29:00,2011-04-02 06:37:02,1.2510153726309543,1.3928004621053987,-0.4105978466552974,-0.3790206156230895,-6.36657868852459,-6.438450819672131,bs_out
78,2011-04-02 13:55:00,2011-04-02 14:01:04,3.232081653362959,3.0529745610684467,0.8084630884151458,0.7856494551301348,-0.5857532786885246,-0.37936024590163936,bs_in
79,2011-04-02 14:32:36,2011-04-02 14:38:43,1.7312104130695005,1.365548538734118,0.5623804901990197,0.48623537451134236,0.6633770491803278,0.8283032786885246,mp_in
80,2011-04-02 15:50:44,2011-04-02 15:51:36,-1.5785684386277714,-1.5715842008980778,-0.6569740865643104,-0.6607182763740501,-2.196192213114754,-2.2414901639344262,mp_out
81,2011-04-02 19:01:30,2011-04-02 19:01:29,1.723253422793598,1.7229685025815573,-0.3634710457582621,-0.36352789722501155,-6.581394262295082,-6.581295491803279,bs_out
82,2011-04-03 02:12:14,2011-04-03 02:12:14,2.856465414783498,2.856465414783498,0.6440921954708588,0.6440921954708588,-0.14533360655737707,-0.14533360655737707,bs_in
83,2011-04-03 02:31:45,2011-04-03 02:33:58,2.031571440636561,1.9166127111854956,0.5380497392938727,0.5207506024512415,0.5061282786885246,0.5749536885245902,mp_in
84,2011-04-03 04:02:27,2011-04-03 04:13:26,-1.5377494964299923,-1.4028053899437567,-0.6255049176333227,-0.6569617414363417,-2.562473360655738,-3.063470901639344,mp_out
85,2011-04-03 06:38:57,2011-04-03 06:38:57,1.2304279474218374,1.2304279474218374,-0.5017974424735103,-0.5017974424735103,-6.375883606557378,-6.375883606557378,bs_out
86,2011-04-03 14:24:09,2011-04-03 14:24:08,2.593414147728832,2.594087903674893,0.5175334515854316,0.5175915019311809,0.11358770491803279,0.11302295081967212,bs_in
87,2011-04-03 14:48:01,2011-04-03 14:48:01,1.3630734460240932,1.3630734460240932,0.3776288243792207,0.3776288243792207,0.8443885245901639,0.8443885245901639,mp_in
88,2011-04-03 16:02:36,2011-04-03 16:04:08,-1.603160538434118,-1.589131564915741,-0.551358671122393,-0.5581317367436763,-2.3495127049180327,-2.4266688524590165,mp_out
89,2011-04-03 17:29:18,2011-04-03 17:43:19,-0.18013621535978808,0.0869678921760946,-0.6504139824537558,-0.6379300163360716,-5.266037295081967,-5.547755737704918,bs_out
90,2011-04-04 02:37:58,2011-04-04 02:39:46,2.1920706338076537,2.10303215146042,0.3955461565404343,0.3893642770617172,0.42866926229508195,0.4862180327868853,bs_in
91,2011-04-04 02:54:06,2011-04-04 02:54:06,1.2624661084204822,1.2624661084204822,0.31438283135120143,0.31438283135120143,0.8848061475409836,0.8848061475409836,mp_in
92,2011-04-04 04:10:21,2011-04-04 04:10:21,-1.5938975169340643,-1.5938975169340643,-0.5064272534150527,-0.5064272534150527,-2.5141389344262293,-2.5141389344262293,mp_out
93,2011-04-04 05:27:41,2011-04-04 05:35:20,-0.3220629932918741,-0.17654359504746117,-0.6431578759312289,-0.6434756582336786,-5.131585655737704,-5.299657786885247,bs_out
94,2011-04-04 14:51:45,2011-04-04 14:52:44,1.69964743042506,1.6409497242710411,0.2964856042532092,0.29327115939170045,0.716602868852459,0.743810655737705,bs_in
95,2011-04-04 15:03:41,2011-04-04 15:03:41,0.8980165443264276,0.8980165443264276,0.24013038628717187,0.24013038628717187,0.9805967213114754,0.9805967213114754,mp_in
96,2011-04-04 16:15:07,2011-04-04 16:15:07,-1.6095236792530814,-1.6095236792530814,-0.45181934054833367,-0.45181934054833367,-2.5300647540983605,-2.5300647540983605,mp_out
97,2011-04-04 16:58:50,2011-04-04 16:58:50,-0.9617357089791265,-0.9617357089791265,-0.5881466254205592,-0.5881466254205592,-4.239702049180328,-4.239702049180328,bs_out
98,2011-04-05 02:58:56,2011-04-05 03:01:39,1.5379956522490743,1.3623805459723008,0.23098840263548698,0.2261225929694265,0.7938237704918032,0.8605909836065574,bs_in
99,2011-04-05 20:01:50,2011-04-05 20:01:50,2.1613126203438116,2.1613126203438116,-0.7325297949552471,-0.7325297949552471,-6.712908606557376,-6.712908606557376,bs_out
100,2011-04-06 02:59:34,2011-04-06 03:02:29,2.0173519311434505,1.858514420541204,0.09798460372644392,0.10781755469862071,0.5644504098360655,0.6523172131147541,bs_in
101,2011-04-06 03:13:32,2011-04-06 03:16:12,1.158884421118794,0.9640991962796776,0.13855681021648245,0.143453218537636,0.9299204918032786,0.975597950819672,mp_in
102,2011-04-06 04:29:13,2011-04-06 04:30:23,-1.646717975916768,-1.635252058508475,-0.2841454701411711,-0.29080844062519434,-2.5683577868852456,-2.6242872950819676,mp_out
103,2011-04-06 05:05:53,2011-04-06 05:06:55,-1.132658203539389,-1.1152170158312784,-0.45978318185684175,-0.46388615414571055,-4.037530737704919,-4.071626639344262,bs_out
104,2011-04-06 15:05:18,2011-04-06 15:05:19,1.9465508938643974,1.9456474595526039,0.03818048660930351,0.038266610756655564,0.607297131147541,0.6078,bs_in
105,2011-04-06 15:14:45,2011-04-06 15:14:45,1.3792453075821947,1.3792453075821947,0.08566740361259512,0.08566740361259512,0.8639627049180327,0.8639627049180327,mp_in
106,2011-04-06 16:33:50,2011-04-06 16:34:53,-1.6554479200105674,-1.6452980461459041,-0.23065258731710092,-0.236986411523284,-2.5772930327868853,-2.6275467213114756,mp_out
107,2011-04-06 17:18:16,2011-04-06 17:18:16,-1.014216842980266,-1.014216842980266,-0.45742542992262764,-0.45742542992262764,-4.291178688524591,-4.291178688524591,bs_out
108,2011-04-07 03:07:08,2011-04-07 03:09:52,2.080028812603226,1.936038870183446,-0.04637472861738852,-0.02717636656650265,0.5305372950819672,0.6143844262295082,bs_in
109,2011-04-07 03:19:37,2011-04-07 03:19:37,1.348418245775157,1.348418245775157,0.041931112222124416,0.041931112222124416,0.8763950819672132,0.8763950819672132,mp_in
110,2011-04-07 04:47:59,2011-04-07 04:47:59,-1.5591092448157347,-1.5591092448157347,-0.23410380929967248,-0.23410380929967248,-3.021297131147541,-3.021297131147541,mp_out
111,2011-04-07 05:14:53,2011-04-07 05:29:13,-1.1635073973855692,-0.9182837163510765,-0.3835718782925462,-0.45393594097015133,-4.041675,-4.4851950819672135,bs_out
112,2011-04-07 15:15:59,2011-04-07 15:16:00,1.8380293452113052,1.8370959220336407,-0.0740353470102516,-0.07388687750143567,0.6672553278688524,0.6677413934426231,bs_in
113,2011-04-07 15:24:48,2011-04-07 15:25:57,1.2944051825908185,1.215555648236458,0.006058891726669377,0.016619102519753053,0.8954155737704917,0.9194479508196721,mp_in
114,2011-04-07 16:45:42,2011-04-07 16:46:14,-1.6422507189711615,-1.636832865835539,-0.14010678993599937,-0.1436256357781945,-2.719717213114754,-2.74447868852459,mp_out
115,2011-04-07 17:10:41,2011-04-07 17:19:30,-1.3145824542667084,-1.17453252207105,-0.29627406776928505,-0.34714654343826395,-3.7435106557377047,-4.047743852459017,bs_out
116,2011-04-08 03:21:10,2011-04-08 03:21:11,1.7887754274350471,1.787831698859659,-0.12643936164071926,-0.12625846267910543,0.6917934426229508,0.6922713114754098,bs_in
117,2011-04-08 03:30:05,2011-04-08 03:32:36,1.2317375671611044,1.054150078000303,-0.026503259056017015,0.002489561758684673,0.9155823770491804,0.9625299180327869,mp_in
118,2011-04-08 04:49:07,2011-04-08 04:49:07,-1.6577115131663456,-1.6577115131663456,-0.07823648430710974,-0.07823648430710974,-2.672468852459016,-2.672468852459016,mp_out
119,2011-04-08 05:20:27,2011-04-08 05:25:58,-1.243335198852012,-1.1546551211300664,-0.28625545379574807,-0.3205274723473582,-3.930725,-4.114345491803279,bs_out
120,2011-04-08 15:25:32,2011-04-08 15:25:33,1.7838884071617307,1.7829507996141352,-0.18244654741809482,-0.18223607789232235,0.6927004098360655,0.6931782786885246,bs_in
121,2011-04-08 15:36:32,2011-04-08 15:36:32,1.0848994303132604,1.0848994303132604,-0.0364171212533477,-0.0364171212533477,0.9559766393442624,0.9559766393442624,mp_in
122,2011-04-08 16:44:54,2011-04-08 16:44:54,-1.7268440968512437,-1.7268440968512437,0.0365672224603227,0.0365672224603227,-2.246147131147541,-2.246147131147541,mp_out
123,2011-04-08 17:28:24,2011-04-08 17:33:19,-1.1984013249303562,-1.1188881153289565,-0.27097160293032935,-0.303668663637924,-4.049099180327869,-4.207736065573771,bs_out
124,2011-04-09 03:28:38,2011-04-09 03:28:38,1.8467842224068967,1.8467842224068967,-0.25842320730649954,-0.25842320730649954,0.6567209016393443,0.6567209016393443,bs_in
125,2011-04-09 03:40:31,2011-04-09 03:41:20,1.1104082377639268,1.0525042243400786,-0.07766805678057985,-0.06451196117094865,0.9499520491803278,0.9641422131147541,mp_in
126,2011-04-09 04:49:21,2011-04-09 04:54:11,-1.7263285864948832,-1.6945267523262566,0.09253919764623038,0.056398610558315874,-2.2477594262295084,-2.491137704918033,mp_out
127,2011-04-09 05:36:09,2011-04-09 06:03:17,-1.15607206393457,-0.6968444183921332,-0.25591025539818907,-0.44304923374185806,-4.1571381147540984,-4.922592213114754,bs_out
128,2011-04-09 15:33:36,2011-04-09 15:37:29,1.8054091785600963,1.5844333571272549,-0.30515380161441413,-0.24133373074416545,0.6750569672131148,0.7830475409836065,bs_in
129,2011-04-09 15:44:43,2011-04-09 15:46:40,1.1191534250717272,0.980796555576565,-0.11447440211056677,-0.07872413951010458,0.9476823770491802,0.980264344262295,mp_in
130,2011-04-09 16:55:41,2011-04-09 17:02:37,-1.713492844449164,-1.6611897261198225,0.1308530773871086,0.07703414357414844,-2.3459110655737705,-2.6837446721311475,mp_out
131,2011-04-09 17:33:15,2011-04-09 17:33:15,-1.278572846663797,-1.278572846663797,-0.16406551515205484,-0.16406551515205484,-3.91445,-3.91445,bs_out
132,2011-04-10 03:39:17,2011-04-10 03:39:16,1.722600220252795,1.723525963131817,-0.3384603044965416,-0.33876176713800377,0.7135512295081967,0.7130803278688526,bs_in
133,2011-04-10 03:52:57,2011-04-10 03:52:57,0.8375929322985929,0.8375929322985929,-0.06947172022789111,-0.06947172022789111,1.0063905737704917,1.0063905737704917,mp_in
134,2011-04-10 05:01:20,2011-04-10 05:01:20,-1.7025910468714305,-1.7025910468714305,0.17546354739105205,0.17546354739105205,-2.4080975409836065,-2.4080975409836065,mp_out
135,2011-04-10 05:39:39,2011-04-10 05:45:19,-1.255773435969715,-1.1691665735104997,-0.13979743385212742,-0.18615616340006044,-3.9817991803278687,-4.167504508196721,bs_out
136,2011-04-10 15:42:39,2011-04-10 15:43:03,1.7658732489660232,1.7442572723600647,-0.40922193770601784,-0.4014125070366582,0.6857401639344263,0.6972405737704918,bs_in
137,2011-04-10 15:53:52,2011-04-10 15:55:43,1.081257749961563,0.9513894558399534,-0.17329754028492494,-0.1311971198028648,0.9565750000000001,0.9863422131147541,mp_in
138,2011-04-10 17:02:52,2011-04-10 17:02:52,-1.7141256760554202,-1.7141256760554202,0.24953126581840182,0.24953126581840182,-2.262314344262295,-2.262314344262295,mp_out
139,2011-04-10 17:52:56,2011-04-10 17:58:00,-1.1269924345368503,-1.0471546580154891,-0.1786367430750084,-0.22192721725022305,-4.268045081967213,-4.421046721311475,bs_out
140,2011-04-11 03:46:21,2011-04-11 03:46:20,1.787336062356415,1.788209092257747,-0.47744407166811886,-0.47779251234271913,0.667063524590164,0.6665758196721312,bs_in
141,2011-04-11 04:07:50,2011-04-11 04:07:50,0.3568058041388056,0.3568058041388056,0.03986472575447488,0.03986472575447488,1.0314598360655738,1.0314598360655738,mp_in
142,2011-04-11 05:15:53,2011-04-11 05:17:43,-1.6519378247662029,-1.6366584061390907,0.23047911354819395,0.21458049853294128,-2.685350819672131,-2.7704131147540982,mp_out
143,2011-04-11 05:59:35,2011-04-11 06:04:37,-1.0997684897106845,-1.0210637087835346,-0.16391236569468592,-0.20924311070680068,-4.336495901639344,-4.485324590163934,bs_out
144,2011-04-11 15:49:50,2011-04-11 15:51:01,1.817555318851725,1.7566875691195973,-0.5489374582757411,-0.5224856407011158,0.6417262295081967,0.6765196721311476,bs_in
145,2011-04-11 15:59:18,2011-04-11 16:01:20,1.2828504552999849,1.1525634914852922,-0.32347370075458887,-0.27086899873724474,0.891995081967213,0.9343618852459016,mp_in
146,2011-04-11 17:23:08,2011-04-11 17:24:24,-1.622764181712893,-1.6115567936700061,0.2534375666889536,0.2419848593015607,-2.816664344262295,-2.873836475409836,mp_out
147,2011-04-11 17:58:02,2011-04-11 18:08:05,-1.1952491292489362,-1.0435549442194383,-0.07499367473437496,-0.17035186574272967,-4.150872950819672,-4.457993852459016,bs_out
148,2011-04-12 03:51:24,2011-04-12 03:53:43,1.9357723118065842,1.8238149482072779,-0.6681844246223902,-0.6147092192210194,0.5573631147540983,0.6279913934426229,bs_in
149,2011-04-12 04:04:59,2011-04-12 04:04:59,1.1894539820590904,1.1894539820590904,-0.3252891100612536,-0.3252891100612536,0.9206795081967214,0.9206795081967214,mp_in
150,2011-04-12 05:27:59,2011-04-12 05:31:38,-1.6122375494083325,-1.5793406994347927,0.29840088828858263,0.2641281093853381,-2.8370127049180325,-2.9989073770491803,mp_out
151,2011-04-12 06:17:48,2011-04-12 06:18:28,-0.9689424134111149,-0.9586016235048063,-0.19117269472480225,-0.1977461282750294,-4.608892213114754,-4.627304918032787,bs_out
152,2011-04-12 15:55:54,2011-04-12 15:59:07,1.9091441922094237,1.7538900888786555,-0.7197777341361332,-0.6403305195006472,0.5622,0.6593823770491803,bs_in
153,2011-04-12 16:06:05,2011-04-12 16:06:05,1.377129109423154,1.377129109423154,-0.4535635695267772,-0.4535635695267772,0.8480848360655738,0.8480848360655738,mp_in
154,2011-04-12 17:32:18,2011-04-12 17:34:17,-1.6053211934304497,-1.5885091884016673,0.3454472387318302,0.3264209589322642,-2.8333725409836066,-2.922174590163934,mp_out
155,2011-04-12 18:18:17,2011-04-12 18:22:42,-1.03526892975919,-0.9686053118363044,-0.1227775315365746,-0.1683515862953906,-4.498312704918033,-4.622678278688524,bs_out
156,2011-04-13 04:11:11,2011-04-13 04:11:22,1.3199388096887146,1.3091874727082684,-0.4714080032959977,-0.46582955333090625,0.8662225409836066,0.8705036885245901,bs_in
